Date,Headline,Sentiment,Stock Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,Price Increase
2023-05-03,Pasithea Therapeutics to Participate in EF Hutton Inaugural Global Conference,0.0,KTTA,6.840000153,7.380000114,6.599999905,6.920000076,1035,0,0.0,0
2023-03-02,"Pasithea Therapeutics Chairman, Prof. Lawrence Steinman, to Deliver Keynote Address at the American Association for Advancement of Science (AAAS) Annual Meeting",0.0,KTTA,9.800000191,10.39999962,9.680000305,9.880000114,7050,0,0.0,0
2023-02-23,"Pasithea Therapeutics Chairman, Prof. Lawrence Steinman to Deliver Dr. Kenneth P. Johnson Lecture at Americas Committee for Treatment and Research in Multiple Sclerosis (ACTRIMS)",0.0,KTTA,10.39999962,10.69999981,9.840000153,10.0,4095,0,0.0,0
2023-02-16,"Pasithea Therapeutics Chairman, Prof. Lawrence Steinman to Receive Pioneer in Medicine Award",0.5423,KTTA,11.39999962,12.23999977,11.11999989,11.52000046,2830,0,0.0,1
2023-01-18,Pasithea Therapeutics Signs CMC Development and Manufacturing Agreement for the Production of PAS-004,0.4939,KTTA,15.19999981,15.96000004,14.39999962,14.39999962,13750,0,0.0,0
2022-12-14,Majority of Stockholders Support Pasithea Directors at Special Meeting,0.6597,KTTA,16.76000023,17.29999924,16.23999977,16.60000038,2040,0,0.0,0
2022-12-12,Pasithea Therapeutics Announces Comprehensive Settlement Agreement with the Camac Group,0.6369,KTTA,19.54000092,19.54000092,17.55999947,17.97999954,16290,0,0.0,1
2022-12-07,Investor Group Recommends Stockholders Vote the WHITE Proxy Card for Boardroom Change at Pasithea Therapeutics,0.2263,KTTA,19.81999969,20.0,19.79999924,19.95999908,240,0,0.0,1
2022-12-06,Pasithea Therapeutics to Present at Annual Meeting of the Antibody Society Conference,0.0,KTTA,20.39999962,20.60000038,19.79999924,20.20000076,735,0,0.0,0
2022-11-28,"Pasithea Therapeutics Postpones Special Meeting until December 9, 2022 at 9:00 AM Eastern Time",0.1531,KTTA,19.21999931,20.04000092,19.21999931,20.0,2200,0,0.0,0
2022-11-22,Investor Group Recommends Stockholders Vote the WHITE Proxy Card for Boardroom Change at Pasithea Therapeutics,0.2263,KTTA,19.0,20.0,18.70000076,19.60000038,1275,0,0.0,1
2022-10-27,A New BioTech Research Race Is Focused On Improving Life For MS Patients,0.6597,KTTA,21.79999924,22.0,21.39999962,22.0,1280,0,0.0,0
2022-10-17,Pasithea Therapeutics to Present Tolerizing Vaccine Program Results at Immunotherapy 2022 International Course and Symposium,0.0,KTTA,25.0,25.0,18.87999916,22.20000076,16565,0,0.0,0
2022-10-14,"Pasithea' Largest Investor Group Says AlloMek Therapeutics Deal Ill-timed, Highly Dilutive",0.0,KTTA,24.60000038,25.79999924,23.0,25.0,8710,0,0.0,0
2022-10-13,Investor Group Comments on Pasithea Therapeutics Seemingly Defensive and Ill-Timed Acquisition of AlloMek Therapeutics,0.0258,KTTA,24.0,25.39999962,24.0,25.0,4410,0,0.0,0
2022-10-12,Pasithea Therapeutics Acquires AlloMek Therapeutics,0.0,KTTA,24.39999962,26.20000076,24.20000076,25.70000076,84655,0,0.0,1
2022-10-10,New Drugs And Therapies Are Giving MS And ALS Sufferers New Hope,0.2263,KTTA,25.0,25.0,23.60000038,24.79999924,4370,0,0.0,1
2022-10-03,Pasithea Therapeutics to Call Special Meeting of Stockholders,0.4019,KTTA,26.0,26.60000038,24.60000038,26.0,28050,0,0.0,0
2022-09-28,Investor Group Sends Letter to Pasithea Therapeutics Board of Directors,0.0,KTTA,24.79999924,24.79999924,23.39999962,24.0,8445,0,0.0,0
2022-09-20,Pasithea Therapeutics Appoints Life Sciences and Health Care Executive Alfred J. Novak to its Board of Directors,0.4939,KTTA,25.60000038,25.60000038,23.60000038,24.0,4980,0,0.0,1
2022-09-15,Pasithea Therapeutics Further Strengthens its Scientific Advisory Board with the Appointment of Dr. Merit Cudkowicz,0.7003,KTTA,23.60000038,24.39999962,23.60000038,24.0,1075,0,0.0,0
2022-09-12,Here's Why We're Not Too Worried About Pasithea Therapeutics' (NASDAQ:KTTA) Cash Burn Situation,0.2235,KTTA,25.0,25.20000076,24.20000076,25.0,2530,0,0.0,0
2022-09-09,Pasithea Therapeutics to Present at the H.C. Wainwright 24th Annual Global Investment Conference,0.0,KTTA,25.60000038,26.39999962,24.79999924,24.79999924,4140,0,0.0,0
2022-09-06,Investor Group Successful in Request to Call Special Meeting of Stockholders of Pasithea Therapeutics,0.7579,KTTA,23.0,23.57999992,22.39999962,22.79999924,7080,0,0.0,0
2022-08-24,Investor Group Urges Stockholders of Pasithea Therapeutics to Vote to Call Special Meeting,0.4019,KTTA,24.60000038,25.60000038,24.39999962,25.0,8015,0,0.0,0
2022-08-18,Pasithea Therapeutics to Present Results of Tolerizing Vaccine Program at Prestigious International Immunotherapy Conference,0.0,KTTA,24.60000038,26.60000038,24.0,26.20000076,49600,0,0.0,0
2022-08-11,Pasithea Therapeutics Announces Results of Preclinical Study Demonstrating Tolerizing Vaccine Efficacy in Relapsing-Remitting Model of Multiple Sclerosis,0.0,KTTA,27.39999962,29.39999962,23.79999924,25.0,620030,0,0.0,0
2022-08-05,Investor Group Urges Stockholders of Pasithea Therapeutics Corp. to Call Special Meeting,0.4019,KTTA,24.39999962,25.0,24.20000076,24.79999924,4070,0,0.0,1
2022-08-02,Pasithea Therapeutics Urges Stockholders to Reject Activist Camac Groups Unjustified Campaign,-0.4019,KTTA,22.60000038,23.0,22.60000038,22.79999924,10335,0,0.0,0
2022-07-14,Pasithea Therapeutics Awarded a Drug Development Research Grant,0.6369,KTTA,20.39999962,21.60000038,19.92000008,21.0,4655,0,0.0,0
2022-06-23,Investor Group Comments on Pasithea Therapeutics Seemingly Defensive and Dilutive Related-Party Acquisition of Alpha-5,0.0258,KTTA,20.0,20.0,18.20000076,19.60000038,6145,0,0.0,1
2022-06-22,"Pasithea Therapeutics Acquires Alpha-5 Integrin, LLC",0.0,KTTA,20.60000038,20.60000038,19.23999977,19.37999916,7440,0,0.0,0
2022-04-14,Pasithea Therapeutics to Present at the NobleCon18 Investor Conference 2022,0.0,KTTA,25.0,27.0,24.20000076,27.0,28370,0,0.0,0
2022-04-05,We're Not Worried About Pasithea Therapeutics' (NASDAQ:KTTA) Cash Burn,0.2235,KTTA,25.39999962,25.60000038,24.39999962,24.79999924,9185,0,0.0,0
2022-03-30,Pasithea Therapeutics Announces Financial and Business Results for the Fourth Quarter and Full Year 2021 and Business Update for 2022,0.0,KTTA,27.60000038,29.39999962,27.20000076,28.0,23625,0,0.0,0
2022-03-08,Pasithea Therapeutics Announces Collaboration with The Glimpse Group,0.0,KTTA,22.0,24.79999924,21.0,24.20000076,48380,0,0.0,0
2022-02-24,Pasithea Therapeutics Announces Plans to Open Three New Clinics in the UK by Mid-2022,0.0,KTTA,18.60000038,20.0,18.60000038,19.39999962,27560,0,0.0,0
2022-02-09,Pasithea Therapeutics Strengthens its Scientific Advisory Board with the Appointment of Preeminent Scientist Dr. Daniel Weinberger,0.4588,KTTA,22.39999962,24.0,22.39999962,23.79999924,23665,0,0.0,0
2022-02-03,Pasithea Therapeutics Initiates New Chemical Entity Drug Development Program in Multiple Sclerosis,0.0,KTTA,25.39999962,25.39999962,22.79999924,23.39999962,126795,0,0.0,0
2022-01-26,Pasithea Therapeutics Announces Opening of Mental Health Clinic in Los Angeles and Broadens Focus Beyond Ketamine Treatments,0.0,KTTA,24.0,25.39999962,22.79999924,23.20000076,38780,0,0.0,0
